,blue_win,TOP_T1,JG_T1,MID_T1,ADC_T1,SUP_T1,TOP_T2,JG_T2,MID_T2,ADC_T2,SUP_T2
4504,0,Kennen,Hecarim,Galio,Kai'Sa,Leona,Lucian,Nidalee,Orianna,Ezreal,Gragas
4505,0,Malphite,Lillia,Qiyana,Miss Fortune,Gragas,Kennen,Lee Sin,Katarina,Jhin,Thresh
4506,0,Gangplank,Graves,Akali,Jhin,Maokai,Renekton,Nidalee,Orianna,Kai'Sa,Gragas
4507,0,Gragas,Lee Sin,Zoe,Ezreal,Maokai,Camille,Graves,Lulu,Jhin,Thresh
4508,0,Kennen,Graves,Rumble,Samira,Alistar,Aatrox,Kindred,Akali,Kai'Sa,Gragas
4509,0,Aatrox,Graves,Ekko,Jhin,Leona,Syndra,Lee Sin,Camille,Kai'Sa,Gragas
4510,0,Jayce,Kayn,Akali,Jhin,Alistar,Tristana,Nidalee,Sylas,Kai'Sa,Leona
4511,0,Lucian,Evelynn,Sett,Vayne,Braum,Camille,Sylas,Akali,Kai'Sa,Leona
4512,1,Jayce,Graves,Galio,Samira,Leona,Kennen,Kindred,Sylas,Kai'Sa,Thresh
4513,0,Renekton,Nidalee,Galio,Jhin,Bard,Malphite,Kayn,Akali,Swain,Pyke
4514,1,Camille,Kindred,Xerath,Kai'Sa,Alistar,Sett,Nidalee,Renekton,Jhin,Pantheon
4515,0,Renekton,Graves,Nautilus,Aphelios,Thresh,Sylas,Kindred,Syndra,Kai'Sa,Sett
4516,1,Camille,Graves,Akali,Vayne,Sett,Sylas,Kayn,Jayce,Aphelios,Leona
4517,0,Malphite,Kindred,Cassiopeia,Kai'Sa,Camille,Jax,Lillia,Lucian,Ezreal,Sett
4518,1,Akali,Hecarim,Jayce,Jhin,Alistar,Ryze,Lee Sin,Fizz,Ezreal,Sett
4519,0,Camille,Kayn,Ryze,Samira,Leona,Malphite,Lillia,Akali,Ezreal,Thresh
4520,1,Camille,Kayn,Cassiopeia,Aphelios,Braum,Jayce,Graves,Ekko,Kai'Sa,Rakan
4521,0,Malphite,Graves,Fizz,Lucian,Alistar,Ornn,Kindred,Ekko,Samira,Sett
4522,1,Viktor,Graves,Malphite,Irelia,Leona,Rumble,Kindred,Sylas,Ezreal,Alistar
4523,0,Shen,Nidalee,Galio,Kai'Sa,Thresh,Kayle,Hecarim,Yone,Ezreal,Braum
4524,1,Aatrox,Kha'Zix,Ekko,Kai'Sa,Alistar,Fiora,Hecarim,Xerath,Miss Fortune,Gragas
4525,0,Jayce,Nidalee,Lucian,Kai'Sa,Pantheon,Wukong,Rek'Sai,Viktor,Jhin,Alistar
4526,0,Malphite,Kindred,Cassiopeia,Kai'Sa,Camille,Jax,Lillia,Lucian,Ezreal,Sett
4527,0,Renekton,Kayn,Akali,Vayne,Alistar,Yone,Graves,Galio,Miss Fortune,Sett
4528,1,Malphite,Graves,Kassadin,Jhin,Leona,Jax,Kayn,Zoe,Ezreal,Janna
4529,0,Aatrox,Graves,LeBlanc,Kai'Sa,Gragas,Malphite,Kindred,Zoe,Vayne,Alistar
4530,0,Vladimir,Lee Sin,Sylas,Ezreal,Thresh,Jayce,Urgot,Akali,Kai'Sa,Pantheon
4531,1,Ornn,Graves,Neeko,Samira,Alistar,Renekton,Shyvana,Sylas,Lucian,Rakan
4532,0,Darius,Lee Sin,Orianna,Miss Fortune,Rakan,Camille,Nidalee,Yone,Kai'Sa,Galio
4533,0,Lucian,Lee Sin,Gragas,Aphelios,Pantheon,Jayce,Rek'Sai,Anivia,Kai'Sa,Alistar
4534,1,Sett,Taliyah,Akali,Kai'Sa,Thresh,Aatrox,Graves,Zoe,Jhin,Leona
4535,0,Malphite,Aatrox,Orianna,Miss Fortune,Pyke,Mordekaiser,Rek'Sai,Irelia,Ezreal,Senna
4536,0,Darius,Olaf,Draven,Kai'Sa,Pyke,Urgot,Kindred,Akali,Ashe,Sett
4537,0,Quinn,Hecarim,Zoe,Aphelios,Thresh,Heimerdinger,Lee Sin,Nunu & Willump,Kai'Sa,Blitzcrank
4538,0,Jayce,Elise,Corki,Jhin,Alistar,Lucian,Graves,Viktor,Vayne,Pantheon
4539,0,Gragas,Kayn,Akali,Aphelios,Thresh,Aatrox,Olaf,Orianna,Xayah,Rakan
4540,0,Camille,Lillia,Yasuo,Ashe,Sett,Jayce,Kayn,Poppy,Kai'Sa,Maokai
4541,0,Jayce,Hecarim,Twisted Fate,Kai'Sa,Rakan,Malphite,Lee Sin,Sylas,Jhin,Sett
4542,0,Aatrox,Nunu & Willump,Zoe,Jhin,Nautilus,Renekton,Taliyah,Yone,Miss Fortune,Maokai
4543,0,Rumble,Kayn,Zed,Tristana,Rakan,Sylas,Hecarim,Malphite,Kai'Sa,Morgana
4544,0,Jayce,Taliyah,Akali,Miss Fortune,Alistar,Lucian,Graves,Kennen,Jhin,Sett
4545,0,Quinn,Lee Sin,Viktor,Jhin,Leona,Sion,Olaf,Nunu & Willump,Kai'Sa,Alistar
4546,0,Camille,Kayn,Orianna,Jhin,Lulu,Fiora,Hecarim,Akali,Samira,Maokai
4547,0,Aatrox,Lillia,Yone,Varus,Tahm Kench,Irelia,Hecarim,Akali,Miss Fortune,Leona
4548,0,Renekton,Lillia,Qiyana,Jhin,Leona,Camille,Hecarim,Sylas,Kai'Sa,Maokai
4549,0,Camille,Kayn,Sylas,Jhin,Sett,Fiora,Kindred,Orianna,Yasuo,Alistar
4550,0,Quinn,Lee Sin,Akali,Miss Fortune,Nautilus,Renekton,Nidalee,Twisted Fate,Kai'Sa,Gragas
4551,0,Ornn,Olaf,Tristana,Viktor,Rakan,Sylas,Kayn,Ekko,Kai'Sa,Alistar
4552,0,Aatrox,Taliyah,Qiyana,Draven,Thresh,Fiora,Hecarim,Zoe,Jhin,Alistar
4553,0,Aatrox,Graves,Nunu & Willump,Tristana,Alistar,Kennen,Lillia,Lucian,Jhin,Leona
4554,1,Camille,Kindred,Sylas,Caitlyn,Heimerdinger,Jax,Kayn,Ekko,Lucian,Maokai
4555,1,Aatrox,Graves,Ekko,Jhin,Leona,Syndra,Lee Sin,Camille,Kai'Sa,Gragas
4556,0,Kennen,Rek'Sai,Syndra,Jhin,Sett,Sylas,Hecarim,Viktor,Kai'Sa,Pantheon
4557,0,Gragas,Volibear,Viktor,Tristana,Rakan,Jayce,Hecarim,Galio,Miss Fortune,Leona
4558,0,Shen,Taliyah,Yone,Jhin,Gragas,Vayne,Pantheon,Zoe,Kai'Sa,Leona
4559,0,Wukong,Hecarim,Azir,Jhin,Rakan,Jayce,Skarner,Zoe,Lucian,Galio
4560,0,Kled,Pantheon,LeBlanc,Kai'Sa,Camille,Vladimir,Graves,Akali,Miss Fortune,Leona
4561,0,Akali,Lee Sin,Nunu & Willump,Kai'Sa,Shen,Aatrox,Nidalee,Irelia,Jhin,Sett
4562,1,Lucian,Graves,Viktor,Jhin,Gragas,Irelia,Kayn,Ekko,Samira,Alistar
4563,0,Camille,Lillia,Ekko,Samira,Alistar,Renekton,Graves,Syndra,Kai'Sa,Pyke
4564,0,Jayce,Hecarim,Zoe,Jhin,Pantheon,Akali,Lillia,Qiyana,Kai'Sa,Nautilus
4565,0,Aatrox,Lillia,Yone,Kai'Sa,Sett,Lulu,Olaf,Zoe,Miss Fortune,Maokai
4566,0,Kennen,Graves,Orianna,Kai'Sa,Pyke,Akali,Lee Sin,Ekko,Aphelios,Thresh
4567,0,Jax,Lillia,Twisted Fate,Lucian,Leona,Rumble,Graves,Syndra,Jhin,Alistar
4568,0,Kennen,Graves,Galio,Caitlyn,Thresh,Viktor,Lee Sin,Akali,Jhin,Tahm Kench
4569,0,Nunu & Willump,Graves,Gangplank,Jhin,Thresh,Renekton,Nidalee,Sylas,Miss Fortune,Swain
4570,1,Vladimir,Graves,Viktor,Kai'Sa,Sett,Malphite,Lillia,Lucian,Ashe,Camille
4571,0,Jax,Ekko,Lucian,Samira,Thresh,Renekton,Taliyah,Zoe,Kai'Sa,Alistar
4572,0,Sylas,Hecarim,Camille,Jhin,Sett,Malphite,Rek'Sai,Zoe,Kai'Sa,Pantheon
4573,0,Pantheon,Olaf,Aatrox,Kai'Sa,Maokai,Renekton,Taliyah,Orianna,Aphelios,Thresh
4574,0,Volibear,Taliyah,Twisted Fate,Kai'Sa,Pantheon,Renekton,Elise,Nunu & Willump,Aphelios,Leona
4575,0,Jax,Lillia,Qiyana,Jhin,Sett,Gangplank,Nidalee,Akali,Vayne,Leona
4576,0,Pantheon,Taliyah,Aatrox,Jhin,Ashe,Lucian,Graves,Kennen,Ezreal,Bard
4577,0,Kennen,Graves,Neeko,Kai'Sa,Pantheon,Irelia,Nunu & Willump,Akali,Senna,Leona
4578,0,Mordekaiser,Graves,Lucian,Senna,Leona,Camille,Kindred,Galio,Ezreal,Alistar
4579,0,Jayce,Nunu & Willump,Akali,Samira,Maokai,Malphite,Lillia,Pyke,Kai'Sa,Pantheon
4580,1,Aatrox,Karthus,Talon,Kalista,Taric,Yasuo,Lee Sin,LeBlanc,Caitlyn,Janna
4581,0,Sylas,Lee Sin,Akali,Twitch,Maokai,Gragas,Rek'Sai,Anivia,Kai'Sa,Sett
4582,0,Camille,Graves,Ekko,Jhin,Sett,Renekton,Nidalee,Azir,Kai'Sa,Alistar
4583,0,Gragas,Graves,Zoe,Aphelios,Thresh,Camille,Pantheon,Sion,Kai'Sa,Alistar
4584,0,Akali,Rek'Sai,Galio,Samira,Ashe,Renekton,Olaf,Nunu & Willump,Jhin,Pantheon
4585,0,Rumble,Graves,Sett,Samira,Alistar,Sylas,Lillia,Yone,Ezreal,Pantheon
4586,0,Renekton,Hecarim,Akali,Kai'Sa,Bard,Shen,Kha'Zix,Gragas,Jhin,Pyke
4587,0,Sylas,Olaf,Akali,Kai'Sa,Maokai,Vayne,Kindred,Nunu & Willump,Jhin,Rakan
4588,0,Vladimir,Hecarim,Shen,Samira,Leona,Kennen,Rek'Sai,Sylas,Ezreal,Sett
4589,0,Fiora,Lillia,Yone,Samira,Maokai,Aatrox,Nidalee,Lucian,Kai'Sa,Galio
4590,1,Pantheon,Kindred,Ryze,Kai'Sa,Rell,Camille,Graves,Syndra,Galio,Thresh
4591,0,Aatrox,Graves,Katarina,Kai'Sa,Leona,Jayce,Kayn,Twisted Fate,Vayne,Rakan
4592,0,Jayce,Ekko,Sett,Kai'Sa,Leona,Gragas,Nidalee,Yone,Miss Fortune,Alistar
4593,0,Aatrox,Taliyah,Irelia,Miss Fortune,Sett,Renekton,Gragas,Lucian,Jhin,Pyke
4594,0,Maokai,Hecarim,Orianna,Jhin,Sett,Malphite,Olaf,Viktor,Kai'Sa,Leona
4595,0,Ornn,Olaf,Zoe,Jhin,Leona,Sion,Ekko,Pyke,Aphelios,Thresh
4596,0,Camille,Trundle,Syndra,Kai'Sa,Gragas,Renekton,Olaf,Zoe,Lucian,Alistar
4597,0,Ornn,Kindred,Karthus,Ezreal,Thresh,Rumble,Graves,Akali,Jhin,Sett
4598,0,Wukong,Graves,Akali,Jhin,Rell,Sylas,Kha'Zix,Vladimir,Vayne,Sett
4599,0,Maokai,Graves,Ekko,Kai'Sa,Sett,Ornn,Amumu,Yasuo,Miss Fortune,Rumble
4600,0,Riven,Hecarim,Zoe,Lucian,Thresh,Aatrox,Nidalee,Twisted Fate,Samira,Maokai
4601,0,Kennen,Graves,Ekko,Samira,Maokai,Gragas,Rengar,Syndra,Kai'Sa,Alistar
4602,0,Malphite,Jarvan IV,Anivia,Caitlyn,Alistar,Jayce,Lee Sin,Zoe,Samira,Gragas
4603,0,Jayce,Shen,Viktor,Lucian,Braum,Rumble,Kha'Zix,Ekko,Kai'Sa,Leona
4604,0,Jayce,Taliyah,Aatrox,Kai'Sa,Shaco,Gragas,Nidalee,Pantheon,Jhin,Maokai
4605,0,Galio,Lillia,Lucian,Kai'Sa,Leona,Yone,Lee Sin,Akali,Kalista,Gragas
4606,0,Jax,Graves,Akali,Vayne,Leona,Camille,Evelynn,Lucian,Kai'Sa,Sett
4607,0,Kennen,Graves,Neeko,Kai'Sa,Pantheon,Irelia,Nunu & Willump,Akali,Senna,Leona
4608,0,Renekton,Ekko,Yone,Kai'Sa,Pantheon,Camille,Taliyah,Syndra,Miss Fortune,Seraphine
4609,0,Rumble,Lee Sin,Sylas,Ashe,Pantheon,Camille,Nidalee,Galio,Jhin,Leona
4610,0,Camille,Graves,Galio,Jhin,Bard,Malphite,Taliyah,Akali,Miss Fortune,Sett
4611,1,Viktor,Gragas,Lucian,Jhin,Leona,Syndra,Hecarim,Sett,Miss Fortune,Galio
4612,1,Renekton,Lillia,Twisted Fate,Ashe,Pantheon,Volibear,Graves,Akali,Kai'Sa,Maokai
4613,0,Aatrox,Graves,Cassiopeia,Aphelios,Thresh,Sett,Lillia,Akali,Miss Fortune,Blitzcrank
4614,1,Ornn,Kindred,Ekko,Kai'Sa,Poppy,Shen,Graves,Anivia,Ezreal,Pantheon
4615,0,Jax,Graves,Fizz,Jinx,Braum,Kennen,Volibear,Talon,Jhin,Thresh
4616,0,Sett,Graves,Syndra,Kai'Sa,Gragas,Tryndamere,Nidalee,Zoe,Tristana,Maokai
4617,0,Camille,Fiddlesticks,Lucian,Miss Fortune,Maokai,Irelia,Taliyah,Yasuo,Kai'Sa,Gragas
4618,0,Jayce,Lillia,Irelia,Jhin,Alistar,Lucian,Graves,Ekko,Ezreal,Sett
4619,0,Aatrox,Taliyah,Talon,Kai'Sa,Gragas,Jayce,Lillia,Lucian,Ezreal,Pyke
4620,0,Gragas,Olaf,Orianna,Ezreal,Bard,Camille,Hecarim,Zoe,Kai'Sa,Galio
4621,0,Lulu,Hecarim,Ahri,Ezreal,Bard,Renekton,Lillia,Twisted Fate,Kai'Sa,Nautilus
4622,1,Sylas,Graves,Akali,Kai'Sa,Rakan,Jayce,Lillia,Viktor,Miss Fortune,Sett
4623,0,Gragas,Graves,Akali,Caitlyn,Thresh,Sylas,Kindred,Galio,Jhin,Alistar
4624,0,Akali,Hecarim,Syndra,Lucian,Leona,Renekton,Taliyah,Orianna,Kai'Sa,Shen
4625,1,Ornn,Graves,Lucian,Ezreal,Maokai,Shen,Kha'Zix,Orianna,Kai'Sa,Rakan
4626,1,Renekton,Nidalee,Lucian,Jhin,Sett,Malphite,Kindred,Fizz,Kai'Sa,Leona
4627,0,Sett,Graves,Qiyana,Miss Fortune,Gragas,Maokai,Lillia,Yone,Kai'Sa,Nautilus
4628,0,Akali,Lee Sin,Anivia,Samira,Leona,Malphite,Graves,Azir,Jhin,Nautilus
4629,0,Fiora,Kayn,Akali,Samira,Alistar,Shen,Hecarim,Galio,Kai'Sa,Gragas
4630,0,Vladimir,Rengar,Jayce,Kai'Sa,Shaco,Malphite,Olaf,Neeko,Samira,Senna
4631,0,Sylas,Graves,Gragas,Jhin,Maokai,Akali,Lee Sin,Jayce,Miss Fortune,Seraphine
4632,0,Maokai,Graves,Ekko,Samira,Leona,Jayce,Kindred,Fizz,Azir,Alistar
4633,0,Miss Fortune,Lee Sin,Zoe,Renekton,Maokai,Vayne,Graves,Syndra,Yasuo,Gragas
4634,0,Sett,Lee Sin,Gragas,Kai'Sa,Lulu,Aatrox,Nidalee,Yone,Jhin,Pyke
4635,0,Irelia,Lillia,Galio,Aphelios,Sett,Lulu,Kindred,Akali,Jhin,Leona
4636,1,Sett,Hecarim,Orianna,Jhin,Seraphine,Wukong,Kindred,Zoe,Ezreal,Karma
4637,0,Gragas,Rek'Sai,Akali,Yasuo,Leona,Shen,Lee Sin,Lissandra,Miss Fortune,Sett
4638,0,Ornn,Taliyah,Qiyana,Ezreal,Gragas,Kennen,Graves,Yone,Heimerdinger,Sett
4639,0,Lucian,Kayn,Orianna,Varus,Rumble,Fiora,Volibear,Viktor,Kai'Sa,Pantheon
4640,0,Akali,Rek'Sai,Neeko,Ashe,Pyke,Malphite,Kindred,Zoe,Miss Fortune,Lulu
4641,1,Aatrox,Lillia,Yone,Samira,Galio,Jayce,Graves,Akali,Lucian,Sett
4642,0,Aatrox,Kindred,Sylas,Caitlyn,Thresh,Camille,Graves,Akali,Kai'Sa,Sett
4643,0,Maokai,Kindred,Samira,Sylas,Leona,Galio,Graves,Lulu,Aphelios,Pantheon
4644,0,Wukong,Lillia,Yone,Samira,Bard,Jayce,Graves,Syndra,Kai'Sa,Pyke
4645,0,Gangplank,Graves,Zoe,Kai'Sa,Thresh,Renekton,Taliyah,Yone,Ezreal,Camille
4646,0,Renekton,Nidalee,Kennen,Jhin,Senna,Jax,Jarvan IV,Akali,Kai'Sa,Pantheon
4647,0,Maokai,Graves,Akali,Miss Fortune,Alistar,Fiora,Nidalee,Jayce,Kai'Sa,Sett
4648,0,Aatrox,Graves,Gragas,Vayne,Leona,Renekton,Taliyah,Jayce,Kai'Sa,Alistar
4649,0,Lulu,Graves,Zoe,Jhin,Leona,Jax,Kindred,Galio,Kai'Sa,Sett
4650,1,Gragas,Kha'Zix,Ryze,Samira,Sett,Gangplank,Taliyah,Lucian,Kai'Sa,Leona
4651,1,Shen,Lee Sin,Akali,Samira,Rakan,Jayce,Taliyah,Rumble,Kai'Sa,Poppy
4652,0,Aatrox,Taliyah,Syndra,Ezreal,Pantheon,Lucian,Lillia,Gragas,Kai'Sa,Shaco
4653,0,Shen,Hecarim,Syndra,Senna,Leona,Renekton,Elise,Talon,Ezreal,Morgana
4654,0,Shen,Hecarim,Fizz,Aphelios,Sett,Renekton,Lillia,Jayce,Jhin,Leona
4655,0,Cassiopeia,Olaf,Lulu,Kai'Sa,Sett,Irelia,Graves,Fizz,Lucian,Maokai
4656,0,Kennen,Kayn,Syndra,Kai'Sa,Pantheon,Lucian,Nidalee,Irelia,Jhin,Maokai
4657,0,Gangplank,Nidalee,Yone,Kai'Sa,Pantheon,Renekton,Kayn,Akali,Seraphine,Leona
4658,0,Malphite,Kayn,Cassiopeia,Jhin,Alistar,Kennen,Rek'Sai,Ekko,Miss Fortune,Sett
4659,0,Lucian,Graves,Malphite,Kai'Sa,Maokai,Aatrox,Taliyah,Irelia,Samira,Sett
4660,1,Sett,Hecarim,Kassadin,Jhin,Rell,Camille,Graves,Anivia,Caitlyn,Pantheon
4661,0,Ornn,Graves,Cassiopeia,Ashe,Pyke,Zilean,Kindred,Akali,Ezreal,Lulu
4662,0,Camille,Lillia,Ekko,Samira,Alistar,Renekton,Graves,Syndra,Kai'Sa,Pyke
4663,0,Renekton,Hecarim,Orianna,Kai'Sa,Maokai,Irelia,Taliyah,Gragas,Jhin,Leona
4664,0,Yasuo,Kha'Zix,Sylas,Jhin,Leona,Akali,Shyvana,Ekko,Miss Fortune,Nautilus
4665,0,Aatrox,Nidalee,Yone,Ezreal,Yuumi,Renekton,Rengar,Zoe,Jhin,Pantheon
4666,0,Kennen,Hecarim,Galio,Kai'Sa,Leona,Lucian,Nidalee,Orianna,Ezreal,Gragas
4667,0,Camille,Nidalee,Qiyana,Samira,Shen,Fiora,Lillia,Sylas,Lucian,Pantheon
4668,1,Kalista,Ekko,Yone,Renekton,Gragas,Kennen,Kayn,Irelia,Samira,Alistar
4669,1,Shen,Nidalee,Yone,Ezreal,Maokai,Udyr,Hecarim,Akali,Jhin,Shaco
4670,1,Gragas,Tristana,Lucian,Taliyah,Rakan,Sylas,Lee Sin,Akali,Samira,Alistar
4671,0,Camille,Elise,Lucian,Kalista,Leona,Rumble,Graves,Orianna,Aphelios,Jarvan IV
4672,1,Jayce,Ekko,Sett,Kai'Sa,Leona,Gragas,Nidalee,Yone,Miss Fortune,Alistar
4673,0,Camille,Olaf,Anivia,Kai'Sa,Thresh,Irelia,Kayn,Syndra,Jhin,Rumble
4674,0,Sylas,Hecarim,Ekko,Miss Fortune,Leona,Ornn,Kindred,Akali,Ezreal,Seraphine
4675,0,Jax,Nunu & Willump,Zoe,Xayah,Pantheon,Camille,Lillia,Sylas,Yasuo,Shen
4676,0,Akali,Taliyah,Irelia,Ezreal,Alistar,Lucian,Graves,Fizz,Jhin,Tahm Kench
4677,1,Jayce,Lillia,Akali,Ashe,Nautilus,Irelia,Nunu & Willump,Yone,Jhin,Alistar
4678,0,Jayce,Nunu & Willump,Poppy,Ezreal,Nautilus,Wukong,Graves,Ekko,Jhin,Maokai
4679,0,Camille,Elise,Yone,Aphelios,Alistar,Shen,Taliyah,Pantheon,Kai'Sa,Maokai
4680,1,Viktor,Graves,Talon,Tristana,Leona,Lucian,Kindred,Syndra,Ashe,Pyke
4681,0,Gangplank,Graves,Zoe,Caitlyn,Alistar,Fiora,Lillia,Yone,Jhin,Maokai
4682,0,Kennen,Nidalee,Yone,Samira,Alistar,Aatrox,Graves,Orianna,Kai'Sa,Poppy
4683,0,Jax,Graves,Galio,Kai'Sa,Leona,Sylas,Kayn,Camille,Samira,Sett
4684,0,Camille,Nidalee,Yone,Miss Fortune,Sett,Wukong,Hecarim,Sylas,Ezreal,Pantheon
4685,0,Gangplank,Taliyah,Orianna,Kai'Sa,Gragas,Shen,Nidalee,Yone,Tristana,Seraphine
4686,0,Aatrox,Taliyah,Talon,Kai'Sa,Gragas,Jayce,Lillia,Lucian,Ezreal,Pyke
4687,0,Camille,Lillia,Galio,Jhin,Tahm Kench,Ezreal,Lee Sin,Twisted Fate,Jax,Rakan
4688,1,Sylas,Graves,Ryze,Miss Fortune,Leona,Gragas,Kindred,Anivia,Aphelios,Thresh
4689,1,Irelia,Graves,Zoe,Jhin,Morgana,Lucian,Nunu & Willump,Ekko,Miss Fortune,Rakan
4690,0,Riven,Lillia,Talon,Jhin,Pantheon,Galio,Lee Sin,Camille,Aphelios,Nautilus
4691,0,Gangplank,Taliyah,Orianna,Kai'Sa,Gragas,Shen,Nidalee,Yone,Tristana,Seraphine
4692,1,Akali,Hecarim,Syndra,Lucian,Leona,Renekton,Taliyah,Orianna,Kai'Sa,Shen
4693,0,Camille,Graves,Galio,Senna,Alistar,Kennen,Lee Sin,Syndra,Jhin,Bard
4694,0,Kennen,Lillia,Lucian,Jhin,Thresh,Sett,Graves,Zoe,Miss Fortune,Alistar
4695,0,Lucian,Taliyah,Poppy,Samira,Galio,Kalista,Olaf,Gragas,Kai'Sa,Leona
4696,0,Camille,Lillia,Yone,Kai'Sa,Leona,Sett,Kayn,Zoe,Jhin,Thresh
4697,0,Lulu,Lee Sin,Ziggs,Caitlyn,Bard,Jax,Lillia,Ryze,Lucian,Karma
4698,0,Aatrox,Pantheon,Orianna,Miss Fortune,Sett,Renekton,Taliyah,Talon,Jhin,Leona
4699,0,Graves,Miss Fortune,Kennen,Leona,Zoe,Sett,Hecarim,Galio,Jhin,Kayle
4700,0,Fiora,Kindred,Akali,Lucian,Braum,Camille,Lillia,Jayce,Miss Fortune,Sett
4701,1,Vayne,Graves,Galio,Kai'Sa,Leona,Lucian,Lee Sin,Gragas,Jhin,Pantheon
4702,1,Gragas,Taliyah,Thresh,Aphelios,Yasuo,Volibear,Kayn,Syndra,Jhin,Sett
4703,0,Renekton,Graves,Sylas,Jhin,Sett,Yasuo,Gragas,Jax,Jinx,Thresh
4704,0,Irelia,Graves,Orianna,Kai'Sa,Alistar,Sylas,Lee Sin,Yone,Ezreal,Leona
4705,0,Sylas,Graves,Akali,Miss Fortune,Bard,Gragas,Kindred,Syndra,Jhin,Pyke
4706,0,Lucian,Zac,Vladimir,Jhin,Maokai,Irelia,Karthus,Yone,Samira,Sett
4707,0,Renekton,Lillia,Jayce,Kai'Sa,Maokai,Gragas,Elise,Yone,Jhin,Alistar
4708,0,Jayce,Taliyah,Yone,Ezreal,Pantheon,Aatrox,Graves,LeBlanc,Kai'Sa,Leona
4709,0,Camille,Graves,Twisted Fate,Aphelios,Thresh,Renekton,Lillia,Akali,Jhin,Alistar
4710,0,Aatrox,Nunu & Willump,Zoe,Jhin,Nautilus,Renekton,Taliyah,Yone,Miss Fortune,Maokai
4711,1,Malphite,Lillia,Lucian,Swain,Pantheon,Aatrox,Rek'Sai,Akali,Kai'Sa,Rakan
4712,0,Kennen,Graves,Zoe,Kai'Sa,Alistar,Lucian,Rek'Sai,Cassiopeia,Ezreal,Pantheon
4713,1,Shen,Elise,Qiyana,Lucian,Gragas,Akali,Nunu & Willump,Yasuo,Ezreal,Leona
4714,1,Ornn,Taliyah,Qiyana,Ezreal,Gragas,Kennen,Graves,Yone,Heimerdinger,Sett
4715,1,Quinn,Hecarim,Zoe,Aphelios,Thresh,Heimerdinger,Lee Sin,Nunu & Willump,Kai'Sa,Blitzcrank
4716,0,Renekton,Taliyah,Gragas,Kai'Sa,Maokai,Sylas,Olaf,Akali,Miss Fortune,Sett
4717,0,Camille,Lillia,Sylas,Draven,Thresh,Jayce,Olaf,Ekko,Ezreal,Bard
4718,0,Gangplank,Taliyah,Vladimir,Varus,Pantheon,Renekton,Hecarim,Akali,Jhin,Shen
4719,0,Ornn,Graves,Syndra,Jhin,Thresh,Lucian,Ekko,Aatrox,Kai'Sa,Leona
4720,1,Darius,Hecarim,Viktor,Jhin,Leona,Sett,Kayn,Ekko,Senna,Camille
4721,0,Renekton,Kha'Zix,Neeko,Ezreal,Leona,Aatrox,Hecarim,Syndra,Kai'Sa,Maokai
4722,0,Camille,Graves,Akali,Jhin,Tahm Kench,Gragas,Taliyah,Yone,Tristana,Alistar
4723,0,Camille,Kha'Zix,Anivia,Ezreal,Yuumi,Malphite,Graves,Zoe,Jhin,Alistar
4724,0,Fiora,Volibear,Fizz,Jhin,Bard,Kennen,Graves,Galio,Ezreal,Pantheon
4725,0,Sett,Taliyah,Twisted Fate,Kai'Sa,Shen,Gragas,Graves,Galio,Miss Fortune,Morgana
4726,0,Akali,Ivern,Lucian,Ezreal,Tahm Kench,Aatrox,Graves,Zoe,Miss Fortune,Sett
4727,0,Camille,Gragas,Yasuo,Miss Fortune,Pantheon,Jax,Lee Sin,Zoe,Ashe,Volibear
4728,0,Kennen,Olaf,LeBlanc,Jhin,Pantheon,Aatrox,Ekko,Syndra,Draven,Thresh
4729,0,Pantheon,Olaf,Gragas,Aphelios,Pyke,Aatrox,Taliyah,Viktor,Kai'Sa,Alistar
4730,0,Camille,Nidalee,Kassadin,Aphelios,Shen,Jax,Kayn,Galio,Kai'Sa,Thresh
4731,1,Aatrox,Pantheon,Orianna,Miss Fortune,Sett,Renekton,Taliyah,Talon,Jhin,Leona
4732,0,Poppy,Graves,Twisted Fate,Aphelios,Thresh,Camille,Kha'Zix,Galio,Viktor,Leona
4733,1,Jayce,Graves,Galio,Twitch,Rakan,Camille,Kindred,Viktor,Ezreal,Leona
4734,1,Jayce,Hecarim,Viktor,Kai'Sa,Maokai,Aatrox,Taliyah,Ekko,Lucian,Rakan
4735,1,Aatrox,Graves,Kai'Sa,Zoe,Pantheon,Malphite,Lillia,Lucian,Miss Fortune,Shen
4736,0,Fiora,Lillia,Talon,Vayne,Bard,Gnar,Nidalee,Camille,Ezreal,Karma
4737,1,Lucian,Taliyah,Shen,Samira,Alistar,Jayce,Ekko,Syndra,Kai'Sa,Sett
4738,0,Sylas,Lillia,Yone,Kai'Sa,Shen,Gragas,Kayn,Irelia,Jhin,Leona
4739,0,Lucian,Nidalee,Malphite,Miss Fortune,Alistar,Maokai,Graves,Syndra,Jhin,Leona
4740,0,Kennen,Graves,Ekko,Samira,Maokai,Gragas,Rengar,Syndra,Kai'Sa,Alistar
4741,0,Camille,Kindred,Akali,Aphelios,Galio,Poppy,Rek'Sai,Vladimir,Samira,Sejuani
4742,0,Lucian,Nidalee,Malphite,Miss Fortune,Alistar,Maokai,Graves,Syndra,Jhin,Leona
4743,0,Camille,Elise,Lucian,Jhin,Rumble,Malphite,Kha'Zix,Syndra,Senna,Alistar
4744,0,Kennen,Kindred,Ekko,Samira,Leona,Malphite,Graves,Viktor,Kai'Sa,Thresh
